ID,NA_Sales,EU_Sales,JP_Sales,Other_Sales
6051,0.99,0.42,0.14,0.15
12091,0.13,0.09,0,0.01
19603,0.02,0.01,0,0
13688,0.12,0.03,0,0.01
14433,0.12,0,0,0.01
5579,1.7,0.46,0.06,0.41
9539,0.21,0.16,0,0.05
12433,0.1,0.08,0,0.03
17813,0.04,0.01,0,0
6631,0.45,0.64,0,0.14
12289,0.19,0.01,0,0.02
5105,3.27,2.22,1.4,0.29
10621,0.03,0.24,0,0.05
14221,0,0,0.13,0.01
11012,0.06,0.05,0.15,0.03
8696,0.4,0.03,0.08,0.04
19096,0,0,0.04,0
17668,0.03,0.02,0,0.01
15291,0.1,0,0,0.01
11838,0.19,0.05,0,0.01
11708,0.18,0.05,0,0.02
19666,0,0.03,0,0
7577,0.44,0.19,0.03,0.13
21050,0,0.01,0,0
17283,0.06,0,0,0
16194,0.06,0.02,0,0
8550,0.19,0.15,0.17,0.05
21321,0,0,0.01,0
5398,1.9,0.67,0.73,0.06
8340,0.42,0.16,0,0.02
12311,0.1,0.1,0,0.02
16075,0.02,0.01,0.05,0.01
18933,0.03,0,0,0
6796,0.82,0.3,0,0.02
9882,0.19,0.17,0,0.03
6992,0.58,0.37,0,0.09
15193,0.08,0.03,0,0
9273,0.11,0.28,0,0.07
6299,0.93,0.4,0.02,0.12
20963,0,0.01,0,0
18284,0.04,0.01,0,0
17242,0.04,0.01,0,0.01
5297,1.38,1.87,0.12,0.65
7559,0.67,0.03,0,0.11
9172,0.42,0.01,0,0.04
8299,0.44,0.16,0,0.01
16844,0.05,0.02,0,0.01
12570,0.17,0.01,0,0.02
17706,0,0,0.06,0
9480,0,0.06,0,0.38
5120,3.1,2.3,0.28,1.04
20205,0,0.02,0,0
20527,0,0,0.02,0
6633,0.42,0.47,0.15,0.18
16381,0.07,0,0,0.01
11223,0.21,0.06,0,0.01
21379,0,0.01,0,0
19848,0.02,0,0,0
21240,0,0,0.01,0
13956,0.13,0,0,0.01
20220,0.02,0,0,0
6301,0.72,0.56,0,0.19
18741,0.03,0.01,0,0
11491,0,0,0.26,0.01
5286,2.13,1.5,0.05,0.42
19529,0.03,0,0,0
19154,0,0,0.03,0
20798,0,0,0.02,0
18817,0,0,0.04,0
20104,0,0.02,0,0
21538,0.01,0,0,0
16470,0.07,0,0,0.01
21131,0,0,0.01,0
20471,0,0,0.02,0
15011,0.11,0,0,0.01
5220,2.57,1.57,0.44,0.21
21296,0,0.01,0,0
5684,0.79,1.35,0.04,0.14
9286,0.29,0.13,0,0.04
10610,0.3,0,0,0.02
11346,0.22,0.05,0,0
8382,0,0.53,0,0.06
12150,0.21,0.01,0,0
12713,0,0,0.2,0
7640,0.72,0,0,0.06
14729,0.06,0.05,0,0.02
14428,0.01,0.05,0.06,0.01
18356,0.04,0,0,0
17507,0.05,0.01,0,0
18462,0.04,0,0,0
17422,0.05,0.01,0,0
8982,0.27,0.18,0,0.05
16409,0,0,0.08,0
11936,0,0,0.24,0
10134,0,0,0.37,0
13954,0.05,0.08,0,0.01
20204,0,0.02,0,0
16718,0.07,0,0,0.01
20394,0,0.02,0,0
12689,0.18,0,0,0.01
16460,0.07,0,0,0.01
6567,0.39,0.26,0.53,0.08
16311,0.04,0.02,0.02,0.01
13412,0.1,0.01,0.05,0.01
18914,0,0,0.04,0
20287,0,0.02,0,0
17683,0,0,0.06,0
8646,0.31,0.21,0,0.04
20441,0,0.02,0,0
9654,0.31,0.09,0,0.01
14358,0.13,0,0,0.01
18297,0.04,0,0,0
15905,0.05,0.04,0,0.01
21403,0.01,0,0,0
21066,0,0,0.01,0
18436,0,0.04,0,0
15451,0.07,0.03,0,0
15473,0,0,0.1,0
5194,3.22,1.69,0,0.2
15806,0.07,0.02,0,0
19145,0,0,0.03,0
18668,0,0.03,0,0.01
9176,0.23,0.18,0,0.06
10235,0.18,0.14,0,0.05
16630,0.07,0,0,0.01
21447,0,0.01,0,0
18901,0,0,0.04,0
11183,0.16,0.1,0,0.03
9905,0.36,0,0,0.03
8686,0.26,0.08,0.13,0.07
19312,0.03,0,0,0
7607,0.42,0.25,0,0.12
15732,0.09,0,0,0.01
12918,0.11,0,0,0.08
6971,0,0,1.05,0
14347,0.06,0.07,0,0.01
19794,0,0.02,0,0
8958,0.22,0.12,0.11,0.05
19317,0,0,0.03,0
6852,0.61,0.42,0,0.07
12164,0,0,0.22,0
20502,0.01,0.01,0,0
15605,0,0,0.1,0
11575,0,0,0.24,0.02
14086,0,0,0.14,0
6004,0.9,0.37,0.25,0.24
12377,0.18,0.01,0,0.02
9191,0.34,0.09,0,0.04
10028,0.31,0.03,0,0.03
6462,0.65,0.51,0,0.17
10080,0.32,0.03,0,0.03
11252,0.04,0.19,0,0.05
6079,1.23,0.3,0,0.14
19854,0,0.02,0,0
7869,0.6,0.04,0,0.07
15909,0.09,0,0,0.01
14531,0.11,0.01,0,0.01
16595,0.07,0,0,0.01
10652,0.17,0.12,0,0.03
13388,0.09,0.06,0,0.01
20065,0,0.02,0,0
14756,0,0,0.12,0
12085,0.17,0.05,0,0.01
11863,0,0,0.24,0
9175,0.04,0.03,0.39,0.01
6110,0,0,1.65,0
14662,0.07,0.05,0,0.01
6438,0.23,0.73,0.02,0.37
14572,0.11,0.01,0,0.01
7103,0.02,0.88,0,0.08
10617,0,0,0.32,0
10385,0.29,0.03,0,0.02
16115,0.08,0,0,0.01
6747,0.39,0.27,0.43,0.08
12169,0,0,0.22,0
10851,0.19,0.09,0,0.03
17316,0.03,0.02,0,0.01
12413,0.17,0.04,0,0
9478,0.31,0.12,0,0.01
18519,0,0,0.04,0
5215,2.62,0.6,1.52,0.1
8865,0,0,0.52,0
7550,0,0,0.81,0
13749,0.12,0.03,0,0
12380,0.1,0.08,0,0.03
9557,0.37,0.02,0,0.03
5259,2.51,1.27,0.11,0.41
19365,0,0,0.03,0
13540,0.15,0,0,0.01
16178,0.03,0.05,0,0.01
16479,0.07,0.01,0,0
15560,0.05,0.04,0,0.02
8213,0.12,0.09,0.38,0.03
15034,0.09,0.01,0,0.01
15322,0,0.03,0.06,0.01
9224,0.23,0.18,0,0.06
10981,0,0,0.29,0
7386,0.61,0.19,0,0.07
13276,0,0,0.17,0
14683,0,0,0.12,0
6324,0,0,1.45,0
18909,0.02,0.01,0,0
6055,0.69,0.83,0,0.19
10744,0.29,0,0,0.02
13959,0,0,0.15,0
21043,0,0.01,0,0
18248,0.03,0.01,0,0
17741,0.03,0.02,0,0.01
19114,0.02,0,0.01,0
12944,0.1,0.05,0.03,0.01
14265,0,0.1,0,0.03
11951,0.12,0.09,0,0.03
10486,0.16,0.13,0,0.04
13846,0,0,0.15,0
8135,0.46,0.17,0,0.01
13344,0.06,0.03,0.06,0.02
5014,9.09,8.59,2.53,1.79
13141,0.08,0.08,0,0.02
10779,0.28,0,0,0.02
5980,1.16,0.45,0,0.16
11576,0,0,0.26,0
15647,0,0.04,0.04,0.01
19148,0.02,0.01,0,0
14055,0.02,0.1,0,0.02
18156,0,0.04,0,0.01
12387,0.09,0.03,0.08,0.01
18468,0.02,0.02,0,0.01
15625,0.08,0.02,0,0.01
13512,0,0,0.16,0
5412,1.36,1.13,0.46,0.32
12879,0.18,0,0,0.01
8071,0.32,0.25,0,0.08
13648,0.1,0.04,0,0.01
21352,0,0.01,0,0
7137,0.47,0.37,0,0.12
6982,0.52,0.51,0,0.02
13436,0.12,0.04,0,0.01
15325,0.06,0.04,0,0.01
6798,0.65,0.37,0,0.11
6307,0.81,0.55,0,0.1
7055,0.49,0.38,0,0.13
10394,0.27,0.06,0,0
11134,0.2,0.08,0,0.01
5422,2.26,0.72,0.12,0.1
20560,0,0,0.02,0
5261,2.11,1.11,0.72,0.3
11698,0,0,0.23,0.02
18085,0,0.04,0,0.01
17302,0.05,0.01,0,0.01
9995,0,0.35,0,0.03
15548,0,0,0.1,0
6203,0.8,0.53,0,0.22
8159,0.46,0.17,0,0.01
12539,0,0.19,0,0.01
9997,0.15,0.17,0,0.07
12802,0.09,0.09,0,0.02
19849,0.02,0,0,0
17424,0.03,0.02,0,0.01
10258,0,0.26,0,0.09
11740,0.12,0.09,0,0.03
16691,0.07,0,0,0.01
17070,0,0,0.07,0
21416,0,0,0.01,0
13777,0.07,0.06,0,0.02
13108,0.01,0.15,0,0.02
11515,0.17,0.07,0,0.02
15409,0.06,0.04,0,0.01
11027,0.22,0.05,0.02,0
8807,0.26,0.2,0,0.07
18403,0,0.04,0,0.01
17829,0,0.04,0,0.01
7332,0.74,0.03,0,0.12
17768,0.05,0,0,0
10712,0.22,0.08,0,0.01
7176,0.74,0.19,0,0.03
5747,1.92,0.2,0,0.06
14602,0.1,0.01,0,0.01
6856,0,0,1.1,0
14674,0.11,0.01,0,0.01
15670,0.07,0.02,0,0
14668,0.11,0,0,0.01
10519,0.15,0.12,0,0.05
17537,0.05,0,0,0
6137,1.01,0.11,0.45,0.04
14242,0,0,0.14,0
16543,0.07,0,0,0.01
15215,0.06,0.04,0,0.01
13450,0.01,0,0.15,0
13745,0.12,0.03,0,0
11747,0.08,0.12,0,0.05
12363,0.16,0.05,0,0.01
20381,0.01,0.01,0,0
19498,0,0,0.03,0
7907,0.39,0.27,0,0.05
17220,0.05,0.02,0,0
9806,0,0,0.4,0
13074,0.07,0.03,0.05,0.03
5507,2.09,0.63,0.03,0.11
10277,0,0,0.35,0
19512,0,0,0.03,0
14113,0.08,0,0.05,0.01
18926,0.03,0.01,0,0
18237,0.03,0.01,0,0
7843,0.67,0.04,0,0.01
9230,0.34,0.11,0,0.02
14360,0.07,0.04,0.01,0.01
15817,0.05,0.04,0,0.01
18759,0,0.03,0,0.01
12217,0.16,0.06,0,0
10796,0.17,0.12,0,0.02
9190,0.38,0.08,0,0.01
9118,0.18,0.26,0,0.04
5977,0.41,0.46,0.72,0.19
12317,0.2,0,0,0.02
6986,0.58,0.06,0.37,0.04
16723,0.07,0,0,0.01
14138,0.11,0.02,0,0.02
7611,0.32,0.2,0.21,0.06
6281,0.78,0.47,0.03,0.2
13598,0,0.15,0,0.01
12922,0.17,0.01,0,0.01
15398,0.06,0.04,0,0.01
20120,0.02,0,0,0
18432,0.04,0,0,0
11509,0.14,0.05,0.07,0.01
12687,0.1,0.08,0,0.03
11113,0.2,0.08,0,0.01
19867,0,0,0.03,0
11392,0.24,0,0,0.02
7981,0.63,0.02,0,0.03
16791,0,0.01,0.06,0
19244,0,0.03,0,0
8021,0.37,0.25,0,0.04
7083,0.74,0.21,0,0.04
5571,1.56,0.88,0,0.22
9766,0.34,0.01,0,0.06
9386,0.04,0.03,0.36,0.01
5211,3.98,0.26,0.01,0.66
12738,0.05,0.12,0,0.03
12991,0.17,0,0,0.01
17696,0,0,0.06,0
10246,0.33,0.02,0,0
21384,0,0.01,0,0
17033,0.04,0.03,0,0
8489,0.32,0.22,0,0.04
14914,0.09,0.03,0,0
14987,0.02,0.07,0,0.02
9367,0.26,0.14,0,0.04
8851,0.09,0.32,0,0.11
15422,0.05,0.04,0,0.01
12736,0.18,0,0,0.01
6876,0.29,0.52,0.08,0.2
9168,0.14,0.28,0,0.04
10580,0.16,0.12,0,0.04
18768,0,0,0.04,0
20312,0.01,0.01,0,0
16933,0.05,0.02,0,0
12758,0.14,0.05,0,0
19261,0,0.03,0,0.01
6813,0.21,0.21,0.62,0.08
13025,0.06,0.07,0.03,0.02
19399,0,0,0.03,0
6750,0.78,0.28,0.07,0.02
10133,0.28,0.07,0,0.01
19641,0.02,0.01,0,0
7014,0.56,0.33,0.01,0.14
10279,0,0,0.35,0
6880,0.96,0.04,0,0.08
13701,0.14,0,0,0.01
6711,0.85,0.31,0,0.02
15607,0.07,0.03,0,0
16877,0,0.06,0,0.01
7776,0.7,0,0,0.05
16335,0,0,0.08,0
15760,0.09,0,0,0.01
13079,0.17,0,0,0.01
17610,0,0,0.06,0
15718,0.08,0.01,0,0.01
18025,0,0,0.05,0
14016,0.07,0.06,0,0.02
13847,0.11,0.03,0,0.01
17019,0.03,0.03,0,0.01
5405,1.15,1.17,0.76,0.24
7062,0.63,0.25,0.09,0.03
12353,0,0,0.21,0
17481,0.04,0.01,0,0
17328,0.05,0,0.01,0
14416,0,0,0.13,0
12790,0,0,0.19,0
14805,0,0,0.12,0
18383,0.04,0,0,0
8010,0.45,0.17,0,0.05
13241,0.16,0,0,0.01
13016,0.17,0,0,0.01
14252,0.11,0.02,0,0.01
9441,0.19,0.1,0.11,0.05
6396,0.87,0.38,0,0.13
13075,0.11,0.06,0,0.02
17236,0.05,0.01,0,0.01
10142,0,0,0.37,0
14770,0.06,0.05,0,0.02
15170,0.09,0.02,0,0
5700,0.51,0.12,1.63,0.02
11219,0.26,0,0,0.02
16189,0,0,0.09,0
18578,0.03,0.01,0,0
8624,0.42,0.12,0,0.01
20571,0.02,0,0,0
8526,0.01,0.45,0,0.11
19387,0,0,0.03,0
18671,0.04,0,0,0
21263,0,0,0.01,0
11298,0.09,0.16,0,0.02
8390,0.15,0.34,0,0.1
8480,0.32,0.22,0,0.04
20407,0.01,0.01,0,0
17900,0.04,0.01,0,0
12774,0.1,0.06,0,0.03
12195,0.14,0.07,0,0.02
7246,0.3,0.33,0.21,0.08
5933,0.85,0.71,0.13,0.16
9597,0.38,0.01,0,0.03
17344,0.03,0.02,0,0.01
7033,0.39,0.12,0.49,0.02
17687,0.04,0.01,0,0
8101,0.41,0.11,0.12,0.02
16624,0.04,0.03,0,0.01
16546,0.07,0,0,0.01
5449,0.78,2.02,0,0.3
10836,0.24,0.03,0,0.03
9068,0.27,0.18,0,0.03
19054,0,0.03,0,0.01
16721,0.06,0.02,0,0
15858,0.05,0.04,0,0.01
15465,0.09,0.01,0,0.01
11943,0.1,0.12,0,0.02
12307,0,0,0.22,0
18260,0,0,0.05,0
21058,0,0.01,0,0
15036,0.06,0.04,0,0.01
17475,0,0,0.06,0
16678,0.01,0.06,0,0.01
9900,0.29,0.08,0,0.01
9788,0.31,0.08,0,0.01
9889,0.36,0.01,0,0.03
16264,0.03,0.02,0.03,0.01
20986,0,0,0.01,0
11093,0.06,0,0.22,0.01
8862,0.47,0,0.01,0.04
9454,0.41,0,0,0.03
20158,0.02,0,0,0
8033,0.42,0.18,0.01,0.05
20069,0.02,0,0,0
11587,0.18,0.07,0,0
16516,0.06,0.02,0,0
5224,1.73,2.19,0,0.79
9088,0.35,0.13,0,0.01
11385,0.24,0.01,0,0.02
11181,0.13,0.12,0,0.02
7660,0.72,0.05,0,0.01
11051,0.16,0.11,0,0.02
16962,0,0,0.07,0
13621,0.13,0.02,0,0.01
15736,0.05,0.04,0,0.01
16657,0,0,0.08,0
9505,0.13,0.21,0.01,0.08
14785,0.09,0.03,0,0
7036,0.69,0.04,0.22,0.06
7799,0.55,0.17,0,0.01
9658,0.16,0.12,0.11,0.03
5473,1.67,1.18,0,0.13
13470,0.08,0.06,0,0.02
10361,0.1,0.04,0.2,0.01
19733,0.03,0,0,0
18583,0,0,0.04,0
20804,0.01,0.01,0,0
12146,0,0,0.22,0
20458,0.02,0,0,0
8742,0.26,0.21,0,0.07
18129,0.04,0.01,0,0
10529,0.25,0.07,0,0.01
7890,0.15,0.1,0.41,0.05
17960,0,0,0.05,0
17702,0.03,0.03,0,0.01
14549,0.07,0.04,0,0.02
12122,0.21,0,0,0.01
18799,0,0,0.04,0
6312,1.17,0.2,0.04,0.05
13020,0.04,0.03,0.11,0.01
7707,0.09,0.03,0.62,0.02
5359,1.57,1.79,0,0.2
17136,0.05,0.01,0,0
5501,1.54,1.07,0,0.28
19160,0.02,0.01,0,0
8524,0.44,0.11,0,0.02
16798,0.06,0.01,0,0
8868,0.37,0.14,0,0.01
18162,0,0,0.05,0
5453,1.89,0.91,0.04,0.24
20164,0.01,0.01,0,0
17938,0,0.05,0,0
17503,0,0,0.06,0
12620,0.16,0.04,0,0
21145,0,0.01,0,0
18354,0,0.04,0,0
19016,0.03,0,0,0
7424,0.32,0.43,0.02,0.09
16488,0.06,0.01,0,0.01
13901,0.14,0,0,0.01
9611,0.3,0.11,0,0.01
10577,0.04,0.06,0.2,0.02
11238,0.25,0,0,0.02
10536,0.12,0.17,0,0.04
14030,0.1,0.03,0,0.01
12847,0.14,0.04,0,0.01
13606,0.15,0,0,0.01
15836,0,0.07,0,0.02
21286,0,0.01,0,0
7307,0.41,0.43,0.01,0.05
7728,0.12,0.53,0,0.11
17946,0.03,0.01,0,0.01
14621,0.09,0.03,0,0
20691,0,0,0.02,0
20216,0,0,0.02,0
12709,0.14,0.05,0,0
15511,0.06,0.04,0,0.01
5381,2.26,0.89,0,0.3
21048,0,0,0.01,0
15969,0.07,0.02,0,0
9173,0.23,0.21,0,0.04
17793,0.05,0,0,0
8177,0.46,0.12,0,0.05
11888,0,0,0.24,0
17357,0,0,0.06,0
16818,0.06,0.01,0,0.01
6661,0.69,0.48,0.01,0.03
11731,0.07,0.13,0,0.05
9431,0,0,0.41,0.03
14726,0.05,0.01,0.06,0.01
10034,0.13,0.21,0,0.04
8361,0.09,0.26,0.23,0.02
19587,0,0,0.03,0
18197,0.05,0,0,0
13256,0.13,0.03,0,0.02
5330,1.37,2,0.14,0.22
14140,0.07,0.05,0,0.02
13481,0.12,0.03,0,0.01
17135,0.06,0,0,0
9585,0.22,0.13,0.04,0.04
10187,0.24,0.09,0,0.03
14157,0.11,0.01,0,0.02
7079,0.17,0.78,0,0.04
13308,0.12,0.05,0,0
5532,1.98,0.7,0,0.11
18317,0,0,0.05,0
11095,0.21,0.06,0,0.01
13746,0,0.13,0,0.03
20731,0,0,0.02,0
10974,0.23,0,0.04,0.02
5244,1.54,1.94,0.19,0.77
7770,0.67,0.01,0,0.06
12722,0.1,0.07,0,0.03
7139,0.77,0.1,0,0.1
15228,0.07,0.03,0,0.01
8470,0.23,0.16,0.16,0.04
6202,0.9,0.53,0,0.13
8784,0.09,0.32,0,0.12
10290,0.17,0.15,0,0.04
12465,0.19,0,0,0.02
13733,0.14,0.01,0,0.01
17075,0.04,0.03,0,0
7724,0.24,0.44,0,0.08
20348,0.01,0.01,0,0
12362,0.16,0.05,0,0.01
11340,0.25,0,0,0.02
10697,0,0,0.32,0
14564,0,0,0.13,0
21267,0,0,0.01,0
12083,0.21,0,0,0.02
9245,0.13,0.25,0,0.09
20189,0,0,0.02,0
11653,0.1,0.09,0.02,0.04
8304,0.24,0.17,0.14,0.05
18958,0,0,0.04,0
14230,0,0.13,0,0.01
16571,0.07,0,0,0.01
16050,0.07,0.02,0,0
17118,0.06,0,0,0
6862,0.92,0.09,0,0.09
12750,0.13,0.04,0,0.02
20256,0,0,0.02,0
19377,0,0,0.03,0
8587,0.41,0.11,0,0.04
16958,0.04,0.03,0,0
20791,0.01,0.01,0,0
5550,1.49,0.93,0.02,0.27
10049,0.14,0.15,0,0.09
12653,0.1,0.08,0,0.03
15352,0,0,0.1,0.01
21138,0.01,0,0,0
17577,0.03,0.02,0,0
18170,0,0.04,0,0.01
13279,0.16,0,0,0.01
10458,0,0,0.33,0
18938,0,0,0.04,0
20640,0.01,0.01,0,0
14253,0.1,0.02,0,0.01
17096,0,0,0.07,0
18603,0.02,0.02,0,0
9512,0.21,0.17,0,0.06
5050,6.16,2.04,2.69,0.29
16304,0.04,0.03,0,0.01
20591,0.02,0,0,0
14263,0.11,0.02,0,0.01
20724,0,0,0.02,0
20211,0,0,0.02,0
19097,0,0,0.04,0
5375,2.2,0.97,0.02,0.31
8789,0.16,0.28,0,0.09
9227,0.33,0.12,0,0.01
20940,0.01,0.01,0,0
7935,0.38,0.26,0,0.06
17122,0,0,0.07,0
6772,0,0,1.15,0
14814,0.09,0.03,0,0.01
18717,0,0,0.04,0
7467,0.42,0.22,0.1,0.1
21102,0,0,0.01,0
19575,0,0,0.03,0
13150,0.17,0,0,0.01
5947,0.46,1.02,0.07,0.28
12134,0.11,0.09,0,0.03
18648,0.04,0,0,0
19802,0,0,0.03,0
17278,0.06,0,0,0
17373,0,0,0.06,0
7504,0.58,0.22,0,0.03
16853,0.07,0,0,0
14020,0.13,0,0,0.01
7920,0.39,0.25,0,0.06
19130,0,0.03,0,0
21332,0,0,0.01,0
19382,0,0,0.03,0
20195,0,0,0.02,0
7684,0.1,0.08,0.56,0.03
14000,0.02,0,0.13,0
14656,0.07,0.05,0,0.01
14389,0.07,0.05,0,0.01
17840,0.02,0.03,0,0.01
6973,0,0,1.05,0
13397,0.02,0.01,0.12,0.01
14765,0,0,0.12,0
18943,0.03,0,0,0
20495,0,0.02,0,0
18242,0,0,0.05,0
14457,0,0,0.13,0
7349,0.55,0.25,0.01,0.07
5823,1.43,0.33,0.04,0.25
10545,0.25,0.07,0,0.01
16119,0.07,0.02,0,0
5782,1.35,0.56,0,0.2
19247,0,0,0.03,0
14682,0,0,0.12,0.01
16822,0,0,0.07,0
13174,0,0,0.18,0
11285,0.09,0.01,0,0.17
17811,0.05,0,0,0
16032,0.05,0,0.04,0
11132,0.22,0.06,0,0.01
14649,0.09,0.03,0,0
10979,0.02,0.02,0.25,0.01
16252,0,0,0.08,0
14645,0.1,0.01,0,0.01
7011,0.47,0.34,0,0.22
10310,0.27,0.07,0,0.01
13525,0.08,0.06,0,0.02
18391,0,0,0.05,0
18910,0,0.04,0,0
9852,0.19,0.14,0.04,0.03
5324,2.4,1.03,0,0.36
12254,0.1,0.08,0,0.04
15171,0.08,0.02,0,0
18672,0,0,0.04,0
10736,0.1,0.07,0.13,0.02
9830,0.2,0.15,0,0.05
17210,0.04,0.02,0,0
19380,0,0.03,0,0
9764,0.23,0.02,0,0.16
9985,0.16,0.05,0.12,0.05
17147,0.02,0,0.05,0
18755,0.02,0.02,0,0
18020,0,0,0.05,0
7423,0.61,0,0.2,0.05
7286,0.77,0.11,0,0.04
19581,0,0,0.03,0
5610,1.5,0.78,0,0.24
12192,0.07,0.06,0.08,0.02
7815,0.52,0.19,0,0.01
14713,0.05,0.07,0,0.01
10174,0,0,0.36,0
7069,0.56,0.38,0,0.07
20157,0,0,0.02,0
11968,0.11,0.09,0,0.03
5797,0.7,0.93,0.14,0.32
10179,0,0,0.36,0
18225,0,0.04,0,0.01
7630,0.12,0.56,0,0.1
13779,0.08,0.01,0.05,0.01
14583,0.1,0.03,0,0
7487,0.27,0.21,0.28,0.07
9785,0.17,0.2,0,0.04
17724,0.04,0.01,0,0
17523,0.01,0.04,0,0.01
5680,1.14,0.54,0.47,0.17
16725,0.06,0.02,0,0
18565,0,0,0.04,0
7319,0.42,0.32,0.01,0.15
5362,1.66,1.58,0.12,0.18
17624,0.04,0.01,0,0
5236,1.78,1.87,0.07,0.82
11200,0.22,0.06,0,0.01
9930,0.36,0.03,0,0
5991,1.02,0.47,0.2,0.07
20962,0,0.01,0,0
11488,0.26,0,0,0
12079,0,0,0.23,0
10579,0.23,0.09,0,0.01
7201,0.83,0.04,0,0.07
11779,0.03,0.16,0,0.05
12878,0.1,0.06,0.01,0.02
12611,0.06,0.12,0,0.02
5161,0.47,0.57,4.13,0.34
10467,0.14,0.01,0.16,0.01
8990,0.2,0.22,0,0.08
13789,0,0,0.15,0
20282,0.02,0,0,0
10181,0.07,0.19,0,0.1
6158,1.26,0.12,0,0.21
6716,0.5,0.14,0.52,0.02
5513,0.4,1.98,0.05,0.42
7613,0.28,0.22,0.23,0.07
16215,0,0,0.09,0
10054,0.21,0.14,0,0.02
15649,0.06,0.04,0,0.01
7211,0.52,0.35,0,0.06
12010,0.2,0.02,0,0.02
10873,0.28,0,0,0.02
16025,0.08,0,0,0.01
10270,0.27,0.07,0,0.01
15003,0.09,0.02,0,0
18350,0.03,0.02,0,0
18501,0.03,0.01,0,0
15373,0.06,0.04,0,0.01
12065,0,0,0.23,0
19340,0,0,0.03,0
21266,0,0,0.01,0
16142,0.07,0.01,0,0.01
17123,0,0.06,0,0.01
12030,0.13,0.09,0,0.02
11727,0.16,0.06,0,0.02
20817,0.02,0,0,0
16064,0,0,0.09,0
9006,0,0,0.5,0
12742,0.07,0.06,0.04,0.02
12786,0.06,0.11,0,0.02
8503,0.08,0.37,0,0.12
9794,0,0,0.4,0
17038,0.06,0,0,0.01
13090,0.16,0,0,0.01
14218,0.04,0.01,0.08,0
13904,0,0,0.15,0
5727,1.71,0.32,0.02,0.18
11050,0.22,0.06,0,0.01
17292,0,0,0.06,0
13871,0.11,0.03,0,0.01
18049,0,0,0.05,0
13823,0.08,0.05,0,0.01
8197,0.45,0.17,0,0.01
15492,0.02,0.01,0.07,0
19750,0.01,0,0.01,0
14465,0.08,0.04,0,0.01
5110,4.12,1.77,0.87,0.19
17559,0.04,0.02,0,0
18536,0.04,0,0,0
16227,0.05,0.03,0,0.01
17201,0.06,0,0,0
7010,0.16,0.58,0,0.3
17629,0.03,0.02,0,0.01
13371,0,0,0.17,0
19875,0.02,0,0,0
5940,0,1.1,0.42,0.33
7390,0.14,0.54,0.01,0.18
9595,0.22,0.01,0.16,0.03
18710,0.04,0,0,0
15712,0.09,0,0,0.01
7303,0.3,0.49,0,0.1
6843,0.45,0.31,0.29,0.06
17395,0.03,0.02,0,0
12604,0,0,0.2,0
7312,0.74,0.03,0.01,0.12
12139,0.18,0.03,0,0.02
6353,0.07,0.04,1.3,0.01
6432,0.67,0.52,0,0.17
21574,0,0,0.01,0
11003,0.25,0.03,0,0.02
5758,0.54,1.16,0.13,0.32
10657,0.3,0.02,0,0
11398,0.25,0,0,0.02
13565,0.14,0.01,0,0.01
20375,0,0,0.02,0
14976,0.07,0.03,0,0.01
20349,0,0.02,0,0
13708,0.11,0.04,0,0
15133,0.09,0.02,0,0
5976,0.45,0.94,0.06,0.33
13120,0.17,0,0,0.01
15317,0.1,0,0,0.01
20223,0,0,0.02,0
11849,0.17,0.06,0,0
17972,0.04,0.01,0,0
21014,0,0,0.01,0
20153,0,0.02,0,0
10759,0,0.29,0,0.02
5668,2.03,0.13,0,0.21
15615,0.08,0.02,0,0
20636,0,0,0.02,0
12894,0.14,0.03,0,0.01
16706,0,0.06,0,0.01
20408,0.01,0.01,0,0
9196,0.29,0.13,0,0.04
18480,0.04,0,0,0
5729,1.03,0.98,0,0.21
16370,0.04,0.03,0,0.01
18872,0,0.04,0,0
19965,0,0.02,0,0.01
5539,1.44,0.83,0.26,0.25
21228,0.01,0,0,0
5295,1.12,2.12,0.1,0.69
15915,0.07,0.02,0,0
7835,0.6,0.02,0,0.1
8107,0.56,0.04,0,0.05
8816,0.35,0.13,0,0.05
12009,0.18,0.05,0,0.01
19118,0,0,0.03,0
5172,3.13,1.71,0.03,0.44
9742,0.16,0.18,0,0.07
18757,0.04,0,0,0
15495,0.06,0.04,0,0.01
10364,0.28,0.03,0,0.03
9523,0.23,0.15,0.01,0.04
16228,0,0.07,0,0.01
10782,0.17,0.12,0,0.02
12729,0.04,0.12,0,0.03
6522,0.78,0.4,0,0.11
19222,0.02,0.01,0,0
14449,0.12,0,0,0.01
15061,0.1,0,0,0.01
13554,0.15,0,0,0.01
20788,0,0,0.02,0
20176,0,0,0.02,0
9258,0.26,0.17,0,0.03
17141,0.05,0.02,0,0
19765,0,0,0.03,0
9404,0.32,0.12,0,0.01
13692,0.08,0.06,0,0.01
9479,0.36,0.01,0,0.06
12310,0.12,0.04,0.05,0.01
19258,0,0,0.03,0
20042,0,0,0.02,0
19007,0.03,0,0,0
12560,0,0,0.2,0.01
9884,0.15,0.18,0,0.06
17517,0.06,0,0,0
18539,0.03,0.01,0,0
12759,0.17,0.01,0,0.01
14952,0.11,0,0,0.01
6550,0.45,0.56,0.05,0.22
17777,0.03,0.02,0,0
20607,0,0,0.02,0
6050,0.23,0.24,0,1.23
12606,0.07,0.11,0,0.02
10978,0.16,0.11,0,0.02
5127,3.74,0.93,1.69,0.14
9490,0.35,0.07,0,0.02
21087,0,0,0.01,0
